n_components,accuracy
670,0.46666666666666667
672,0.59999999999999998
674,0.51666666666666672
676,0.51666666666666672
678,0.5
680,0.53333333333333333
682,0.5
684,0.48333333333333334
686,0.55000000000000004
688,0.41666666666666669
690,0.53333333333333333
692,0.51666666666666672
694,0.56666666666666665
696,0.34999999999999998
698,0.45000000000000001
700,0.51666666666666672
702,0.41666666666666669
704,0.45000000000000001
706,0.46666666666666667
708,0.55000000000000004
710,0.53333333333333333
712,0.5
714,0.43333333333333335
716,0.51666666666666672
718,0.41666666666666669
720,0.5
722,0.48333333333333334
724,0.43333333333333335
726,0.58333333333333337
728,0.38333333333333336
730,0.51666666666666672
732,0.5
734,0.48333333333333334
736,0.41666666666666669
738,0.43333333333333335
740,0.58333333333333337
742,0.55000000000000004
744,0.6166666666666667
746,0.51666666666666672
748,0.40000000000000002
750,0.55000000000000004
752,0.59999999999999998
754,0.48333333333333334
756,0.59999999999999998
758,0.56666666666666665
760,0.53333333333333333
762,0.48333333333333334
764,0.43333333333333335
766,0.38333333333333336
768,0.53333333333333333
770,0.6333333333333333
772,0.41666666666666669
774,0.53333333333333333
776,0.59999999999999998
778,0.55000000000000004
780,0.5
782,0.46666666666666667
784,0.34999999999999998
786,0.6333333333333333
788,0.41666666666666669
790,0.46666666666666667
792,0.6166666666666667
794,0.5
796,0.46666666666666667
798,0.33333333333333331
800,0.5
802,0.51666666666666672
804,0.48333333333333334
806,0.46666666666666667
808,0.55000000000000004
810,0.43333333333333335
812,0.43333333333333335
814,0.56666666666666665
816,0.6333333333333333
818,0.48333333333333334
820,0.48333333333333334
822,0.5
824,0.51666666666666672
826,0.40000000000000002
828,0.46666666666666667
830,0.59999999999999998
832,0.5
834,0.51666666666666672
836,0.55000000000000004
838,0.48333333333333334
840,0.56666666666666665
842,0.53333333333333333
844,0.5
846,0.65000000000000002
848,0.41666666666666669
850,0.41666666666666669
852,0.40000000000000002
854,0.55000000000000004
856,0.53333333333333333
858,0.40000000000000002
860,0.45000000000000001
862,0.46666666666666667
864,0.58333333333333337
866,0.51666666666666672
868,0.51666666666666672
870,0.40000000000000002
872,0.48333333333333334
874,0.56666666666666665
876,0.58333333333333337
878,0.53333333333333333
880,0.40000000000000002
882,0.43333333333333335
884,0.41666666666666669
886,0.43333333333333335
888,0.65000000000000002
890,0.53333333333333333
892,0.58333333333333337
894,0.48333333333333334
896,0.5
898,0.6166666666666667
